MEMORY IN BYTES | MEMORY IN MB | TIME IN NS | TIME IN S	| METHOD TESTED | INPUTS USED
10391264 	 9.000000	4097805800	4.097806	Da	-nm0005658-
10391264 	 9.000000	4035668800	4.035669	Da	-nm0005658-
10391264 	 9.000000	4090297900	4.090298	Da	-nm0005658-
10391264 	 9.000000	4084896100	4.084896	Da	-nm0005658-
10391264 	 9.000000	4005305900	4.005306	Da	-nm0005658-
10391264 	 9.000000	4057844500	4.057845	Da	-nm0005658-
10391264 	 9.000000	4026353900	4.026354	Da	-nm0005658-
10363232 	 9.000000	3775143500	3.775143	Da	-nm0005658-
10363232 	 9.000000	3802347200	3.802347	Da	-nm0005658-
10363248 	 9.000000	4006110100	4.006110	Da	-nm0005658-
10363248 	 9.000000	4034864900	4.034865	Da	-nm0005658-
10363248 	 9.000000	3973223100	3.973223	Da	-nm0005658-
10363248 	 9.000000	4013421800	4.013422	Da	-nm0005658-
10363248 	 9.000000	4050265400	4.050265	Da	-nm0005658-
10363248 	 9.000000	4040347400	4.040348	Da	-nm0005658-
10363248 	 9.000000	3944901600	3.944902	Da	-nm0005658-
10363248 	 9.000000	4104176000	4.104176	Da	-nm0005658-
10355504 	 9.000000	32125600	0.032126	Da	-nm1588970-
10355504 	 9.000000	17767400	0.017767	Da	-nm1588970-
10355520 	 9.000000	25247200	0.025247	Da	-nm1588970-
10355520 	 9.000000	18693400	0.018693	Da	-nm1588970-
10355520 	 9.000000	18351000	0.018351	Da	-nm1588970-
10355520 	 9.000000	18053800	0.018054	Da	-nm1588970-
10355520 	 9.000000	19686900	0.019687	Da	-nm1588970-
10355520 	 9.000000	19318800	0.019319	Da	-nm1588970-
10355520 	 9.000000	19304300	0.019304	Da	-nm1588970-
10355520 	 9.000000	21144900	0.021145	Da	-nm1588970-
10359992 	 9.000000	457491900	0.457492	Da	-nm0069327-
10359992 	 9.000000	416688800	0.416689	Da	-nm0069327-
10360008 	 9.000000	429657600	0.429658	Da	-nm0069327-
10360008 	 9.000000	432965300	0.432965	Da	-nm0069327-
10360008 	 9.000000	437136000	0.437136	Da	-nm0069327-
10360008 	 9.000000	493684000	0.493684	Da	-nm0069327-
10360008 	 9.000000	435968000	0.435968	Da	-nm0069327-
10360008 	 9.000000	449763800	0.449764	Da	-nm0069327-
10360008 	 9.000000	453138700	0.453139	Da	-nm0069327-
10360008 	 9.000000	524167700	0.524168	Da	-nm0069327-
10390384 	 9.000000	164714500	0.164715	Db	-Madame Guillotine | GB-
10390384 	 9.000000	81298300	0.081298	Db	-Madame Guillotine | GB-
10390400 	 9.000000	93185500	0.093186	Db	-Madame Guillotine | GB-
10390400 	 9.000000	79271200	0.079271	Db	-Madame Guillotine | GB-
10390400 	 9.000000	59162500	0.059163	Db	-Madame Guillotine | GB-
10390400 	 9.000000	55215300	0.055215	Db	-Madame Guillotine | GB-
10390400 	 9.000000	57632600	0.057633	Db	-Madame Guillotine | GB-
10390400 	 9.000000	57784200	0.057784	Db	-Madame Guillotine | GB-
10390400 	 9.000000	58128200	0.058128	Db	-Madame Guillotine | GB-
10390400 	 9.000000	58805600	0.058806	Db	-Madame Guillotine | GB-
10391352 	 9.000000	202407700	0.202408	Db	-The Arrival of a Train | GB-
10391352 	 9.000000	135005900	0.135006	Db	-The Arrival of a Train | GB-
10391368 	 9.000000	136557800	0.136558	Db	-The Arrival of a Train | GB-
10391368 	 9.000000	124366900	0.124367	Db	-The Arrival of a Train | GB-
10391368 	 9.000000	108890400	0.108890	Db	-The Arrival of a Train | GB-
10391368 	 9.000000	144858700	0.144859	Db	-The Arrival of a Train | GB-
10391368 	 9.000000	109071400	0.109071	Db	-The Arrival of a Train | GB-
10391368 	 9.000000	107914100	0.107914	Db	-The Arrival of a Train | GB-
10391368 	 9.000000	126535400	0.126535	Db	-The Arrival of a Train | GB-
10391368 	 9.000000	112021800	0.112022	Db	-The Arrival of a Train | GB-
10390552 	 9.000000	29865700	0.029866	A	-NO INPUTS USED-
10390552 	 9.000000	31606200	0.031606	A	-NO INPUTS USED-
10390568 	 9.000000	16187800	0.016188	A	-NO INPUTS USED-
10390568 	 9.000000	14756500	0.014756	A	-NO INPUTS USED-
